253;7;24
266;7;24
255;7;24
302;9;40
303;9;40
306;9;40
309;9;72
306;9;72
339;9;72
325;9;136
333;9;136
313;9;136
318;10;264
317;10;264
322;10;264
355;11;520
358;11;520
355;11;520
348;13;1032
349;13;1032
348;13;1032
382;17;2056
385;17;2056
382;17;2056
456;24;4104
459;25;4104
454;24;4104
589;38;8200
585;38;8200
584;38;8200
766;39;16392
766;38;16392
769;38;16392
992;68;32776
993;68;32776
986;68;32776
1330;69;65544
1332;70;65544
1328;69;65544
1821;134;131080
1814;134;131080
1805;134;131080
2300;264;262152
2316;264;262152
2293;264;262152
3109;264;524296
3109;134;524296
3110;264;524296
4853;264;1048584
4836;264;1048584
4880;264;1048584
8446;264;2097160
8413;264;2097160
8370;264;2097160
15605;264;4194312
15637;264;4194312
15869;264;4194312
30333;264;8388616
28839;264;8388616
28949;264;8388616
60000;264;16777224
60160;264;16777224
60906;264;16777224
122948;524;33554440
