0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
1;0;0
2;0;0
0;0;0
1;0;0
1;0;0
1;0;0
2;0;0
2;0;0
0;0;0
1;0;0
1;0;0
1;0;0
3;0;0
2;0;0
2;0;0
4;0;0
4;0;0
4;0;0
8;0;0
9;0;0
9;0;0
20;0;0
17;0;0
17;0;0
36;0;0
37;0;0
37;0;0
81;0;0
79;0;0
76;0;0
146;0;0
158;0;0
157;0;0
404;0;0
406;0;0
401;0;0
592;0;0
657;0;0
692;0;0
1246;0;0
1234;0;0
1165;0;0
2324;0;0
2355;0;0
2363;0;0
4800;0;0
5331;0;0
4784;0;0
9844;0;0
9995;0;0
10017;0;0
20511;0;0
20421;0;0
19816;0;0
